Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
24,5084873814,falstaff64 (13/20),0,350.5,C Nikola Jokic F Danny Wolf G Walter Clayton Jr. PF Jaylin Williams PG Javon Small SF Rayan Rupert SG Isaiah Joe UTIL Karl-Anthony Towns,,De'Anthony Melton,SF,8.64%,40.25
26,5084585577,ttillie (20/20),0,350.25,C Danny Wolf F Gregory Jackson G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Cam Spencer SG EJ Harkless UTIL Karl-Anthony Towns,,Shai Gilgeous-Alexander,G,8.59%,75.75
26,5084689387,cachedinar (11/20),0,350.25,C Karl-Anthony Towns F Olivier-Maxence Prosper G Cameron Payne PF Jaylin Williams PG Shai Gilgeous-Alexander SF Rayan Rupert SG Quentin Grimes UTIL Javon Small,,Jaylin Williams,C,8.35%,57
26,5084723549,breton04092 (10/20),0,350.25,C Danny Wolf F Kyle Filipowski G Javon Small PF Jaylin Williams PG Nolan Traore SF De'Anthony Melton SG EJ Harkless UTIL Nikola Jokic,,Brandin Podziemski,PG,7.65%,34.5
29,5084525429,Postalchow35 (3/15),0,350,C Nikola Jokic F Jaylin Williams G Cam Spencer PF Danny Wolf PG Javon Small SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Nolan Traore,PG,7.51%,27.75
29,5084663470,kwwagner1142,0,350,C Nikola Jokic F Danny Wolf G Walter Clayton Jr. PF Jaylin Williams PG Javon Small SF Rayan Rupert SG Cam Spencer UTIL Karl-Anthony Towns,,Brandin Podziemski,G,7.38%,34.5
31,5084525509,j12forheisman (13/20),0,349.75,C Danny Wolf F Brice Sensabaugh G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Isaiah Joe UTIL Karl-Anthony Towns,,Cameron Payne,PG,7.04%,26.5
32,5084810975,Catapult (3/16),0,349.25,C Karl-Anthony Towns F Dean Wade G Walter Clayton Jr. PF Jaylin Williams PG Brandin Podziemski SF Rayan Rupert SG Cameron Payne UTIL Shai Gilgeous-Alexander,,Brandin Podziemski,SG,7.01%,34.5
33,5084483258,RockstarJeff,0,348.5,C Nikola Jokic F Rayan Rupert G Ziaire Williams PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cody Williams SG Cameron Payne UTIL Oscar Tshiebwe,,Brice Sensabaugh,SF,6.74%,31
34,5084851042,nomjlikeme (8/20),0,348.25,C Karl-Anthony Towns F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG Cameron Payne UTIL Nic Claxton,,Olivier-Maxence Prosper,C,6.49%,23.5
34,5084917022,Kyrin26 (1/3),0,348.25,C Karl-Anthony Towns F Jaylin Williams G Ziaire Williams PF Kyle Filipowski PG Ajay Mitchell SF De'Anthony Melton SG Bennedict Mathurin UTIL OG Anunoby,,Quinten Post,UTIL,6.29%,19.5
36,5084504285,Navid841801 (5/20),0,348,C Jaylin Williams F De'Anthony Melton G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Brice Sensabaugh SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Karl-Anthony Towns,C,6.27%,64
36,5084950690,curlbj,0,348,C Nikola Jokic F Rayan Rupert G Shai Gilgeous-Alexander PF Jaylin Williams PG Cameron Payne SF Cam Spencer SG Walter Clayton Jr. UTIL Ochai Agbaji,,Nolan Traore,G,6.19%,27.75
38,5084949637,Johnny_Great (12/20),0,347.5,C Karl-Anthony Towns F Jaylen Wells G Walter Clayton Jr. PF Jaylin Williams PG Shai Gilgeous-Alexander SF Rayan Rupert SG Jahmai Mashack UTIL Brandin Podziemski,,Kelly Oubre Jr.,SG,6.16%,10
39,5084878140,WaveyJones18 (11/20),0,347.25,C Karl-Anthony Towns F Olivier-Maxence Prosper G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Brice Sensabaugh SG Cameron Payne UTIL Danny Wolf,,Donovan Mitchell,SG,6.07%,33.75
39,5084889171,jgoody (15/20),0,347.25,C Jaylin Williams F Danny Wolf G Shai Gilgeous-Alexander PF Olivier-Maxence Prosper PG Javon Small SF Brice Sensabaugh SG Cameron Payne UTIL Karl-Anthony Towns,,Nic Claxton,UTIL,5.90%,29.5
41,5084575871,vegasguy16,0,346.75,C Karl-Anthony Towns F Rayan Rupert G Cameron Payne PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Quentin Grimes UTIL Draymond Green,,Cam Spencer,G,5.89%,26
42,5084511740,Dotzism (17/20),0,346.5,C Nic Claxton F Danny Wolf G Shai Gilgeous-Alexander PF Jaylin Williams PG Nolan Traore SF De'Anthony Melton SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Evan Mobley,PF,5.88%,32
42,5084842086,hopscotch333 (13/20),0,346.5,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF De'Anthony Melton SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Cameron Payne,SG,5.72%,26.5
42,5084965520,j3sickNASTY (15/20),0,346.5,C Nikola Jokic F Blake Hinson G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Rayan Rupert SG Cam Spencer UTIL Quinten Post,,Karl-Anthony Towns,UTIL,5.70%,64
45,5084394358,TurdInThePunchBowl (6/20),0,346,C Danny Wolf F Bennedict Mathurin G Darius Garland PF Jaylin Williams PG Jalen Brunson SF Derrick Jones Jr. SG Ziaire Williams UTIL Karl-Anthony Towns,,Noah Clowney,PF,5.63%,21.25
46,5084525434,Postalchow35 (8/15),0,345.75,C Nikola Jokic F Jaylin Williams G EJ Harkless PF Danny Wolf PG Javon Small SF Jaylen Wells SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Brandin Podziemski,UTIL,5.38%,34.5
46,5084551064,owllover77 (1/3),0,345.75,C Karl-Anthony Towns F Rayan Rupert G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Quentin Grimes UTIL Walter Clayton Jr.,,Gui Santos,UTIL,5.35%,37
46,5084723559,breton04092 (20/20),0,345.75,C Nikola Jokic F Danny Wolf G EJ Harkless PF Jaylin Williams PG Javon Small SF Jaylen Wells SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,De'Anthony Melton,SG,4.84%,40.25
49,5084777307,benp34 (13/20),0,345.25,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Nolan Traore SF John Konchar SG Cameron Payne UTIL Karl-Anthony Towns,,Danny Wolf,C,4.82%,32.75
50,5084810057,ewingoakley (1/20),0,345,C Nikola Jokic F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Cameron Payne SF Rayan Rupert SG Walter Clayton Jr. UTIL Quinten Post,,De'Anthony Melton,G,4.79%,40.25
50,5084950608,SinCitySlumdweller,0,345,C Jaylin Williams F Derrick Jones Jr. G Isaiah Joe PF Danny Wolf PG Shai Gilgeous-Alexander SF Kawhi Leonard SG Cody Williams UTIL Day'Ron Sharpe,,Rayan Rupert,SF,4.58%,38.5
52,5084653390,donn94 (9/20),0,344.75,C Nic Claxton F Kyle Filipowski G Javon Small PF Jaylin Williams PG Nolan Traore SF De'Anthony Melton SG Cameron Payne UTIL Shai Gilgeous-Alexander,,Danny Wolf,UTIL,4.56%,32.75
52,5084826546,GameOnLetsGo (16/20),0,344.75,C Adem Bona F Danny Wolf G EJ Harkless PF Jaylin Williams PG Shai Gilgeous-Alexander SF Rayan Rupert SG Walter Clayton Jr. UTIL Nikola Jokic,,Kawhi Leonard,SF,4.17%,54.25
52,5084965518,j3sickNASTY (13/20),0,344.75,C Nikola Jokic F Jaylin Williams G EJ Harkless PF Olivier-Maxence Prosper PG Shai Gilgeous-Alexander SF Rayan Rupert SG Cam Spencer UTIL Quinten Post,,Noah Clowney,F,3.97%,21.25
55,5084483475,Terry301 (2/5),0,343.75,C Nic Claxton F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Jaylen Wells SG Gary Payton II UTIL Karl-Anthony Towns,,Draymond Green,F,3.91%,25.5
55,5084525847,kage12,0,343.75,C Nikola Jokic F Cam Spencer G Javon Small PF Jaylin Williams PG Cameron Payne SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Ziaire Williams,SF,3.89%,26
55,5084566888,masonplays2014 (9/20),0,343.75,C Nikola Jokic F Cam Spencer G Javon Small PF Jaylin Williams PG Cameron Payne SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Quentin Grimes,G,3.85%,28.25
55,5084619239,lairdscott (1/2),0,343.75,C Nikola Jokic F Cam Spencer G Javon Small PF Jaylin Williams PG Cameron Payne SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Brice Sensabaugh,G,3.75%,31
55,5084786404,Artrell59 (11/20),0,343.75,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Cam Spencer SG Brice Sensabaugh UTIL Karl-Anthony Towns,,Evan Mobley,C,3.71%,32
55,5084802552,lairdscott (2/2),0,343.75,C Nikola Jokic F Cam Spencer G Javon Small PF Jaylin Williams PG Cameron Payne SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,James Harden,PG,3.69%,37.25
55,5084918818,clmabrey (13/20),0,343.75,C Karl-Anthony Towns F Danny Wolf G EJ Harkless PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Quentin Grimes UTIL Brice Sensabaugh,,Trendon Watford,PF,3.63%,17.25
62,5084528628,mrhands17 (10/20),0,343.25,C Jaylin Williams F Danny Wolf G Shai Gilgeous-Alexander PF Dominick Barlow PG Javon Small SF De'Anthony Melton SG Cam Spencer UTIL Karl-Anthony Towns,,Adem Bona,C,3.45%,16.75
62,5084587026,Phils224 (4/10),0,343.25,C Karl-Anthony Towns F Jaylin Williams G Javon Small PF Olivier-Maxence Prosper PG Quentin Grimes SF Rayan Rupert SG Walter Clayton Jr. UTIL Shai Gilgeous-Alexander,,Kyle Filipowski,F,3.33%,51.25
62,5084616718,Taker1977 (6/20),0,343.25,C Nikola Jokic F Danny Wolf G Nolan Traore PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG EJ Harkless UTIL Quinten Post,,Cam Spencer,F,3.32%,26
62,5084689380,cachedinar (4/20),0,343.25,C Karl-Anthony Towns F Olivier-Maxence Prosper G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Rayan Rupert SG Quentin Grimes UTIL Walter Clayton Jr.,,Cody Williams,SF,3.24%,25.75
66,5084489707,BRUMMIE22 (4/8),0,343,C Quinten Post F Rayan Rupert G Ziaire Williams PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Walter Clayton Jr. UTIL Nikola Jokic,,Brice Sensabaugh,SG,3.20%,31
66,5084489708,BRUMMIE22 (5/8),0,343,C Quinten Post F Rayan Rupert G Ziaire Williams PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Walter Clayton Jr. UTIL Nikola Jokic,,Draymond Green,PF,3.20%,25.5
66,5084506129,kyleboneski (11/20),0,343,C Karl-Anthony Towns F Danny Wolf G Nolan Traore PF Jaylin Williams PG Cameron Payne SF Brice Sensabaugh SG Quentin Grimes UTIL Shai Gilgeous-Alexander,,Kyle Filipowski,PF,3.06%,51.25
66,5084851036,nomjlikeme (2/20),0,343,C Nic Claxton F Olivier-Maxence Prosper G Shai Gilgeous-Alexander PF Jaylin Williams PG Quentin Grimes SF Rayan Rupert SG Cameron Payne UTIL Karl-Anthony Towns,,De'Anthony Melton,F,3.05%,40.25
70,5084677880,DivineGlory (8/20),0,342.75,C Jaylin Williams F Brice Sensabaugh G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Jalen Brunson,PG,2.97%,46.5
70,5084724094,runrva84 (15/20),0,342.75,C Olivier-Maxence Prosper F John Konchar G De'Anthony Melton PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Quinten Post,C,2.93%,19.5
72,5084533119,creasyeq (11/20),0,342.5,C Karl-Anthony Towns F Danny Wolf G Nolan Traore PF Jaylin Williams PG Shai Gilgeous-Alexander SF Rayan Rupert SG Kelly Oubre Jr. UTIL Javon Small,,Kyle Filipowski,C,2.93%,51.25
72,5084535422,kevo5454 (15/20),0,342.5,C Nikola Jokic F Jaylin Williams G Cameron Payne PF Gui Santos PG Javon Small SF Rayan Rupert SG Brice Sensabaugh UTIL De'Anthony Melton,,Shai Gilgeous-Alexander,UTIL,2.91%,75.75
72,5084622359,gredow1979 (6/20),0,342.5,C Nikola Jokic F John Konchar G Cam Spencer PF Jaylin Williams PG Javon Small SF Jaylen Wells SG Jahmai Mashack UTIL Karl-Anthony Towns,,Jamal Murray,PG,2.78%,42
72,5084851045,nomjlikeme (11/20),0,342.5,C Quinten Post F Gui Santos G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Cameron Payne UTIL Karl-Anthony Towns,,Jaylen Wells,F,2.74%,31.25
76,5084646537,renegade (5/20),0,342.25,C Nikola Jokic F Jaylin Williams G Cody Williams PF Noah Clowney PG Shai Gilgeous-Alexander SF Rayan Rupert SG EJ Harkless UTIL Quinten Post,,Cameron Payne,G,2.69%,26.5
76,5084875185,Dr_Henry_Pride (3/20),0,342.25,C Jaylin Williams F Kyle Filipowski G De'Anthony Melton PF Danny Wolf PG Nolan Traore SF Jaylen Wells SG Cameron Payne UTIL Nikola Jokic,,Darius Garland,PG,2.64%,40.25
78,5084845714,leotaylor2002 (14/20),0,341.75,C Karl-Anthony Towns F Jaylin Williams G Javon Small PF Gui Santos PG Shai Gilgeous-Alexander SF Cody Williams SG Cam Spencer UTIL Quinten Post,,Draymond Green,C,2.50%,25.5
79,5084428469,Briancohen2 (1/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Isaiah Joe,SG,2.47%,26.5
79,5084428472,Briancohen2 (4/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Javon Small,UTIL,2.26%,36.75
79,5084428473,Briancohen2 (5/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Brice Sensabaugh,F,2.24%,31
79,5084428474,Briancohen2 (6/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,John Konchar,SF,2.23%,25
79,5084428479,Briancohen2 (11/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Darius Garland,G,2.23%,40.25
79,5084428480,Briancohen2 (12/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,De'Anthony Melton,UTIL,2.19%,40.25
79,5084428483,Briancohen2 (15/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Day'Ron Sharpe,C,2.18%,33.75
79,5084428484,Briancohen2 (16/20),0,341.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Olivier-Maxence Prosper,UTIL,2.08%,23.5
79,5084473526,Wanna_Square_Up1567 (20/20),0,341.25,C Danny Wolf F Draymond Green G Shai Gilgeous-Alexander PF Jaylin Williams PG Quentin Grimes SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Kyle Filipowski,UTIL,2.03%,51.25
79,5084557129,GQ1NYC (2/20),0,341.25,C Nic Claxton F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Draymond Green,UTIL,2.03%,25.5
79,5084803699,khp5050 (16/20),0,341.25,C Nikola Jokic F Jaylin Williams G Jahmai Mashack PF Danny Wolf PG Nolan Traore SF Justin Edwards SG Walter Clayton Jr. UTIL Shai Gilgeous-Alexander,,Bennedict Mathurin,SF,1.95%,40.25
79,5084906075,Yankeeblue1315 (12/20),0,341.25,C Nikola Jokic F Danny Wolf G Shai Gilgeous-Alexander PF Jaylin Williams PG Nolan Traore SF Jahmai Mashack SG Cam Spencer UTIL Quinten Post,,Jaylin Williams,UTIL,1.95%,57
91,5084736449,SweetMayo1928 (3/20),0,341,C Nikola Jokic F Jaylin Williams G Brice Sensabaugh PF Danny Wolf PG Nolan Traore SF Cam Spencer SG Jahmai Mashack UTIL Karl-Anthony Towns,,Gregory Jackson,UTIL,1.86%,29
92,5084489881,korhashamo (3/20),0,340.75,C Nikola Jokic F Jaylin Williams G Isaiah Joe PF Danny Wolf PG Nolan Traore SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Kawhi Leonard,F,1.82%,54.25
92,5084890050,younggunna28x (12/20),0,340.75,C Draymond Green F Jaylin Williams G Jamal Murray PF Danny Wolf PG Shai Gilgeous-Alexander SF Rayan Rupert SG EJ Harkless UTIL De'Anthony Melton,,Cody Williams,G,1.82%,25.75
94,5084525433,Postalchow35 (7/15),0,340.5,C Nikola Jokic F Jaylin Williams G EJ Harkless PF Danny Wolf PG Javon Small SF Cam Spencer SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Kelly Oubre Jr.,G,1.80%,10
95,5084664252,Bsaun32 (8/20),0,340.25,C Nikola Jokic F Jaylin Williams G Isaiah Joe PF Danny Wolf PG Javon Small SF Brice Sensabaugh SG Drake Powell UTIL Karl-Anthony Towns,,Gary Payton II,SF,1.77%,16.75
95,5084797390,static650 (4/5),0,340.25,C Nic Claxton F Jaylin Williams G Javon Small PF Gui Santos PG Shai Gilgeous-Alexander SF Jaylen Wells SG De'Anthony Melton UTIL Danny Wolf,,Cody Williams,F,1.74%,25.75
95,5084842283,IAmTheBossOk (16/20),0,340.25,C Nikola Jokic F Danny Wolf G EJ Harkless PF Trendon Watford PG Shai Gilgeous-Alexander SF Jahmai Mashack SG Cam Spencer UTIL Jaylin Williams,,Josh Hart,SF,1.72%,33.25
95,5084965273,cb379 (9/9),0,340.25,C Jaylin Williams F Rayan Rupert G Cameron Payne PF Kyle Filipowski PG Shai Gilgeous-Alexander SF Cam Spencer SG Quentin Grimes UTIL Gui Santos,,Walter Clayton Jr.,UTIL,1.71%,19.5
99,5084468715,dware8 (2/5),0,340,C Karl-Anthony Towns F Trendon Watford G Shai Gilgeous-Alexander PF Jaylin Williams PG Kris Dunn SF Jaylen Wells SG Cam Spencer UTIL Aaron Gordon,,Cody Williams,SG,1.63%,25.75
99,5084495652,ChocoBliss (7/20),0,340,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Brice Sensabaugh UTIL Kyle Filipowski,,Christian Braun,SG,1.57%,23.75
99,5084572157,impeccablycomingup (1/6),0,340,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG Drake Powell UTIL Quinten Post,,Jamal Murray,G,1.55%,42
99,5084572160,impeccablycomingup (2/6),0,340,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG Drake Powell UTIL Quinten Post,,Evan Mobley,F,1.54%,32
99,5084572181,impeccablycomingup (3/6),0,340,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG Drake Powell UTIL Quinten Post,,Isaiah Jackson,UTIL,1.54%,9.25
99,5084576536,impeccablycomingup (4/6),0,340,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG Drake Powell UTIL Quinten Post,,Isaiah Joe,G,1.53%,26.5
99,5084629336,jaycen123 (17/20),0,340,C Nikola Jokic F Danny Wolf G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Drake Powell UTIL Quinten Post,,Pat Spencer,G,1.51%,9.5
99,5084780226,Dr_Two_Inch (9/20),0,340,C Nikola Jokic F Danny Wolf G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Drake Powell UTIL Quinten Post,,Keyonte George,G,1.51%,18
99,5084780229,Dr_Two_Inch (12/20),0,340,C Nikola Jokic F Danny Wolf G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Drake Powell UTIL Quinten Post,,Jalen Brunson,G,1.51%,46.5
